,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
1,-164.738,2018-07-21 22:36:44.457882,H1a1,2018-07-21 22:36:44.622620,114,1343.347,2018-07-21 22:36:45.294293,2018-07-21 22:36:43.958924,2018-07-21 22:36:44.457882,-164.738,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,-246.23399999999998
2,-410.972,2018-07-21 22:36:45.554995,H1a1,2018-07-21 22:36:45.965967,114,1327.419,2018-07-21 22:36:46.629677,2018-07-21 22:36:45.294293,2018-07-21 22:36:45.554995,-410.972,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,195.784
3,-215.188,2018-07-21 22:36:47.078198,H1a1,2018-07-21 22:36:47.293386,114,1327.423,2018-07-21 22:36:47.957098,2018-07-21 22:36:46.629677,2018-07-21 22:36:47.078198,-215.188,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,-144.49099999999999
4,-359.679,2018-07-21 22:36:48.261130,H1a1,2018-07-21 22:36:48.620809,114,1343.152,2018-07-21 22:36:49.292385,2018-07-21 22:36:47.957098,2018-07-21 22:36:48.261130,-359.679,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,-24.673000000000002
5,-384.352,2018-07-21 22:36:49.579609,H1a1,2018-07-21 22:36:49.963961,114,1327.378,2018-07-21 22:36:50.627650,2018-07-21 22:36:49.292385,2018-07-21 22:36:49.579609,-384.352,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,158.76799999999997
6,-225.584,2018-07-21 22:36:51.065755,H1a1,2018-07-21 22:36:51.291339,114,1327.408,2018-07-21 22:36:51.955043,2018-07-21 22:36:50.627650,2018-07-21 22:36:51.065755,-225.584,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,-78.65699999999998
7,-304.241,2018-07-21 22:36:52.314506,H1a1,2018-07-21 22:36:52.618747,114,1343.398,2018-07-21 22:36:53.290446,2018-07-21 22:36:51.955043,2018-07-21 22:36:52.314506,-304.241,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,60.750999999999976
8,-243.49,2018-07-21 22:36:53.718655,H1a1,2018-07-21 22:36:53.962145,114,1327.126,2018-07-21 22:36:54.625708,2018-07-21 22:36:53.290446,2018-07-21 22:36:53.718655,-243.49,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,-192.86899999999997
9,-436.359,2018-07-21 22:36:54.852912,H1a1,2018-07-21 22:36:55.289271,114,1327.411,2018-07-21 22:36:55.952977,2018-07-21 22:36:54.625708,2018-07-21 22:36:54.852912,-436.359,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,72.976
10,-363.383,2018-07-21 22:36:56.253299,H1a1,2018-07-21 22:36:56.616682,114,1327.353,2018-07-21 22:36:57.280359,2018-07-21 22:36:55.952977,2018-07-21 22:36:56.253299,-363.383,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,93.11699999999996
11,-270.266,2018-07-21 22:36:57.673769,H1a1,2018-07-21 22:36:57.944035,114,1343.417,2018-07-21 22:36:58.615743,2018-07-21 22:36:57.280359,2018-07-21 22:36:57.673769,-270.266,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,20.013000000000034
12,-250.253,2018-07-21 22:36:59.037199,H1a1,2018-07-21 22:36:59.287452,114,1327.258,2018-07-21 22:36:59.951081,2018-07-21 22:36:58.615743,2018-07-21 22:36:59.037199,-250.253,-302.37541666666664,86.93360268666731,-302.37541666666664,86.93360268666731,0,
